true,lower,upper
115.2332586819939,134.82929498684888,237.36697446042677
220.73150655602842,116.60064006233718,209.93387994211207
301.6181517289284,135.44811206288895,237.96998555327377
210.24727313447238,162.86844377526074,255.69785469903536
168.0470738780911,154.01203926743344,251.72121281565592
168.17105833242863,136.47685248600828,231.84181066823098
170.52430473814505,169.8365290315195,272.5492782906521
252.64653058077852,136.3814282532713,237.47782999972205
205.01507960655644,142.32638807833766,244.28939266155186
125.05805507185734,134.3622546404679,233.84808619042033
260.12980415186627,147.2494482352703,243.8286852220481
142.21459156082122,151.36913385136444,266.5197906626062
133.28709456019212,156.67242815565103,252.77715827442492
211.67339785176412,149.29416277508508,250.58345161318343
174.7011014323974,155.5467458658872,250.3464996517906
251.3144635489523,137.71876421263198,238.42676277932824
225.59486039670412,153.0902148695954,257.45117049496537
187.7239539654413,137.7613604596505,243.67424533331288
198.9436500047899,141.0511223345223,251.96754017094844
208.36609900255212,165.1000441415987,260.27933307746116
242.53305938955873,137.71051927082866,230.9145453256581
174.83693613912865,139.88088576080395,236.26673047367171
73.60858247932252,131.35687922263273,239.93363129595411
196.89322710854205,152.33658515473527,244.6795567312543
212.45397668876706,130.25026603271587,220.424624498061
223.66695133724005,141.26450557237862,242.74759601889113
146.90461250087063,139.5367254700775,240.15998070512083
186.16568908269133,152.51646100038863,255.22487085515053
178.9460192931521,132.32969720151695,237.50710043925093
278.9922553094348,161.7454650256629,273.15749689167706
226.25672296311743,157.1564845240169,251.4779971836656
184.6433948387592,131.61737964263028,233.52603655102263
314.90885113799993,163.1197787006107,270.1462510003359
117.47126663736918,149.79854240205546,250.50679270433494
268.8449561093788,172.2115369271401,267.6457651376868
262.97677496939474,171.31940932042602,261.770652888731
159.5085875702817,156.57989413077982,252.64143010837407
171.23938880539254,149.2315682147763,246.13270330519873
295.38085288808,147.27993865436247,251.85709084369725
121.60269451464167,158.36117181913906,255.20891209383473
188.58551555670138,159.1988291017015,255.54617940399547
180.19015279677666,145.69218126785333,250.3200185407493
172.64257858226787,134.30287443942754,235.07357979163206
75.39923398957023,129.38433532502626,231.52046782712208
218.5304257111778,149.81168029774506,256.1645752096321
181.00854069798103,150.0936857938361,253.2008965735074
175.05859455315345,158.1469760542143,256.09123380074124
266.038388968903,175.4416901963601,269.2634711897901
241.75694044673938,156.4937572975341,255.5194623446871
221.0913943534299,157.34200318309863,254.73190844841452
174.7940992600319,166.1605416682904,261.4393218780837
255.11744178392055,154.8016256975431,257.74105418470674
265.85237682375407,162.50551517379114,254.75755251367005
232.01549491110706,154.8348635726454,253.90726067891228
176.43677110650287,144.69840007838732,248.3842035530799
257.58462351565447,155.43459825697386,262.4820610898817
177.56289315289922,149.35618627339912,247.84964057433228
177.8282483123167,138.6942942791152,230.72836529022442
196.13210237671746,139.47580287339918,241.13085486343175
125.25795151130396,148.68059825811173,238.47221434113686
131.514992847894,155.5369588979896,268.3033638286712
214.53745788563677,151.30444089290214,243.26440390322273
187.55902342590716,155.79642198395936,255.79474833464488
194.70771079112316,161.7327529437204,259.5340499297752
235.57859148277203,148.3405948826971,249.83343442513006
172.08263188677205,168.18170902348197,269.1469933712628
255.15571580733445,160.56475675878036,264.41474982351616
226.74035126448953,156.78726150617211,256.2613061313832
126.28325204534431,158.58631963487755,258.401456430695
139.935383613363,167.8445892916226,258.7691333376179
207.32942125587547,159.69080836319603,251.30117871724278
250.6068542731729,156.74378261306316,263.2573137961841
207.52058102324355,151.2133206970672,241.79458469553407
206.91404319338818,162.46005917800994,259.6867942809778
250.2692361153977,131.87486867867668,224.37651828134142
196.90234371691486,118.46394137990957,213.74738882473648
158.24034819392503,156.70485335890163,252.40540372376154
133.78405651609316,165.19031778692403,264.69511589040565
169.8380399133961,152.21736192451453,253.2559458362717
319.59350655125303,164.69911507781154,259.8263503736646
187.0417285205981,158.6106009481553,251.09495932705056
217.05481810319193,170.16897505423708,266.0532564114578
198.1815196576274,161.13735306982176,263.8043763992925
191.4968609937355,159.14584888591386,258.68505755311463
199.64544150495078,144.85070484158214,235.20201192857155
119.41551076889364,176.79969244023331,281.0654837469841
249.19312658090195,152.00862926125268,258.12451789774775
186.23334876444147,134.40390262267277,237.50283291980534
225.66330522307123,156.9780301478688,252.72249838107672
175.6378315864097,151.99181735158734,247.90334087265902
207.0360255813437,143.4966266395409,252.24906014098016
153.11092119182496,157.67597349348904,250.29383091833316
237.6217231572054,152.0882817011718,252.07598623727026
190.36963917010692,152.7598713142087,253.24248086555204
198.57598085551726,183.6747460844701,288.1528191488941
196.2512041043315,136.11984753440834,236.12798874430348
154.04752795341304,141.05481221370877,240.82743286865397
149.11102562464004,136.86580603267893,232.96634914116663
217.4657155961072,145.54975594398184,247.7650049419138
197.51869480000295,186.103785239004,280.06678770826903
250.40996416587996,148.25280294107262,255.43849381490395
224.49544541674933,152.52356974507478,256.63453363782935
138.9859416785887,150.45530586082492,259.8518909093559
196.38626973473464,156.8453527937796,249.59234185343328
223.17457893288062,137.84215405017247,233.28293279822935
234.52533769543697,164.69767268039615,262.9738223349888
201.4080149647279,142.67783293637888,235.96490197546115
135.20699419203476,141.7769644627118,229.96566826804337
188.26123374570153,171.45952822916942,277.3938628271563
184.58030275420307,144.22905776878048,249.90987769602205
194.9349778624927,136.22650713692016,230.11962763627525
209.1122047403432,153.96336680691596,250.73107987826003
196.9207957496587,128.8881008682211,231.34584408059004
262.852820319645,132.6879726050105,232.90116621152842
133.19334616248005,141.44860154557713,248.64088861539233
143.46645744247627,134.8619902199169,233.8298115853415
202.68423848612258,149.89221967599255,248.44483086965258
161.7132670923723,176.7753441866873,285.37548090840824
199.52763199178085,144.4596549848986,253.45123889439125
182.55926893257083,120.33726338672292,214.93778653059445
150.224180012412,130.75758506359654,224.72789909157842
198.76660546504107,147.8242308772984,268.48044924334994
175.33676373609475,140.42640547725375,245.22386944547404
166.70428882167573,140.5299952535745,243.23578503306567
220.39149344143502,118.45003849149202,219.47037838354777
157.91274072762278,137.15367008760907,238.8192913632256
182.01555974104855,159.85485578531063,250.04451382991905
184.97276759421865,136.6809939196037,238.8314492842859
268.9208130393824,165.59302040965878,267.60987379531315
266.19480335715866,162.33189739457677,268.0639516698214
159.15150033711234,135.3572706859033,231.66350860973026
193.6613860039455,142.7457561610336,246.95654967705823
235.93833376562623,146.76029367392292,247.37999299685632
242.89869812937556,169.2056652655237,276.7940599132392
136.64821834150916,130.50523153507413,233.74528033144855
237.6459672740492,153.69755699861906,247.3694037958391
239.10204886798158,160.8335379553004,257.69575282334813
175.82718537679767,154.63502094339177,253.71632863571614
167.41776135569393,131.1073441039421,229.38037147552035
171.6426873911991,150.83108419425105,249.4846019352628
267.7601337860335,154.4313063569927,250.42044815966884
153.48625070192995,134.62539289385296,233.0377346933615
246.33733666986453,138.0844665225031,237.8616639077688
282.9278574284746,162.01200299974204,252.4822845211804
202.05798569326657,165.7774532047283,263.2951330250377
184.48502847348703,170.33073284079362,270.00294379602735
176.31978008437287,147.60606525412024,242.6789681236805
158.0507000259376,162.7228471590224,259.540837505791
168.87343552836154,141.27714260050573,238.51627580077758
159.9334306432602,149.65283128688742,241.13807567093014
186.54502322615227,132.01420719438786,244.77373372480088
222.7973291389501,150.0685109061982,243.08759982997154
183.28234982926543,168.70774452629317,266.87578121754854
235.39553181630515,153.99725278832284,246.7655598413747
252.59634887622022,169.50579198718899,265.82458550842705
225.156148742135,139.5719723377143,249.32336456930395
200.73375857711616,155.3869588324604,241.66856808708
265.5573678888808,132.9035759113436,232.98746962599859
106.13948204688283,139.59993813635467,239.1715859570445
178.0638809916465,155.98194459621686,252.3551025550746
141.8649077403124,134.71513374994342,240.02041275956512
212.14913870878965,158.67682657142632,255.854210822288
144.49391680740067,148.0647563857989,261.49744687279133
173.12469386528724,170.01788585691486,271.16297976715
228.92027312177498,133.13539533689695,228.78340376673046
241.67772724711034,162.48216842148994,259.14856210512596
244.16446427843712,158.62917055161782,251.52672071314996
208.00134255964858,170.02227812175434,274.569104536368
131.82924383723616,160.7981532155315,257.9085753155982
161.88031475987108,166.23321862363787,267.30276986685726
210.75252433926957,168.8761057998465,269.48890100647617
155.10007653923665,170.49871392003593,257.3616746528132
125.99968996465216,144.47603234627246,249.21558630635843
197.8712785360767,166.66088069256602,261.7199140343287
229.0001909219309,142.53225262652475,236.50611083916695
232.48232598806123,144.47863034041808,244.19747009297288
204.59329252762785,139.7055506924897,238.43112619953214
169.101486032973,166.6574769143843,267.54664978690874
178.36491113259603,150.5623481156064,250.10914158287608
188.5699081004182,154.10749761335242,252.64406942219532
169.80575788948934,130.4225684276472,223.57345359816395
127.17387505427443,151.73758438968454,245.12636162515605
159.0845925626793,133.9088993729184,227.71006780133231
188.31605829594176,173.15770208804733,267.3017620114376
172.8672649619155,127.42811985622704,230.5853852093654
236.26963046469172,156.8033620620132,236.91046637157956
163.55733067675737,154.7471709824947,246.92684575519388
177.9351787359845,129.99945283456245,226.2308941416908
230.48618545155594,153.9866805632884,256.8928200407373
164.4674275439058,145.89503687233463,247.11466525361612
219.89573777847127,141.1194293232656,238.48294579086811
148.25736782061887,148.73179135673118,246.92979049983992
242.63416193837065,155.0757964843853,249.87679405902068
176.74676287292633,141.14847978049096,228.81699069040334
212.2117037749813,171.80924937679706,275.8950227910225
211.91316322416563,133.95795704072577,232.8002940434006
257.57830190608155,140.94608837421097,245.9717075909932
214.89412611828757,149.28623094603995,257.4766746615903
176.1137426612346,174.3842017240325,267.17759331484433
222.2000571397892,165.06951432321134,256.4599352241703
140.42242301417267,146.290479341052,249.58647342923032
282.81028118041047,169.18067930528574,268.62501163398116
144.49028771746538,152.7576836242305,253.5112905452266
187.90242425045426,149.04927840622545,252.78345651374792
157.22810175836398,166.79108472255456,261.1668502306808
196.5387155625171,147.27223328195095,248.43644637596398
233.1369440677825,161.6993089723039,253.06291785151174
150.92386459103264,124.62515238994688,228.29371004233275
191.9185214279844,159.39024572251995,256.44955578355314
155.59749943788614,151.53965346114808,254.47153236007546
252.41132136666943,168.06435653140133,258.9659825135303
159.27640411347895,159.9306199512396,260.1372474175468
260.7021105129279,149.4763039595412,251.63768815088585
159.72002885228773,156.4466214644685,255.85643182609115
226.69522130248714,148.36400668954292,238.6640416738532
254.37662462518617,155.3845081192992,246.50245543232649
212.1080328945653,154.43583792195588,244.2816778731915
161.6207791609159,166.19644287146932,267.87030207896174
271.49418094759386,161.66900215700417,266.02939331361387
271.8785351989103,160.50353568231134,258.33674987428645
263.40953245866297,164.63642938083547,268.55692431938047
289.3411278794007,155.33917378635817,258.23622433598985
218.4432520885008,146.26783034049785,241.63436978571883
202.07827644602142,152.29043244613035,247.05396571337505
181.3652877836751,131.5586379167776,246.8298185820513
139.4042301757729,164.9462955262217,261.86495942027466
273.1574039885507,153.98756685092224,258.53493486444455
187.97014576604099,160.39151130650137,258.57002041808255
270.0695831579699,151.95789792845446,247.49864334257938
171.71977436015436,143.06212098777786,245.14062477117957
173.96173576220338,142.53588429960797,241.19333368262133
157.92794743455917,158.32281011663113,252.06255093713798
189.75259482298046,143.6030182804501,248.42200242507528
214.9807248835623,148.47583413914816,254.13695555494328
196.6968806817007,171.680839356542,265.092358741653
161.57877393569981,148.4225957641796,251.75854529467287
259.8325540443933,156.3496212368052,262.47369799154933
152.25643125042572,133.21923128958286,222.43339781876458
246.47327342719876,156.46481032328077,271.99553401759323
203.62864127075213,150.76304186230178,243.1520974934192
182.159983400318,139.84526274045604,240.2426875848823
158.67890767971838,140.71081808887712,238.44087242275282
224.7235716688826,162.82372417013192,270.10505922123673
221.87354505490336,146.90157289058197,240.93050837688992
296.03720855267096,192.47782006044966,288.77574146949115
177.649930067813,152.17060329534806,247.60500670944407
182.72291276441612,117.18620840709275,218.67268579192404
164.43214321393333,147.64178285812977,245.12570604119512
195.18620903256289,177.69492422741828,270.5479333940362
211.90506989829913,167.92122939663145,256.4883197376234
168.97757036551118,144.2651287198027,241.26589234781142
198.41127045157964,151.48591493198174,253.58248912037934
239.61524143543622,158.17320545559156,253.67566548392293
136.04655011011585,145.32279194317334,235.95846939268827
208.07099455391543,149.35193095202897,252.87032513426436
207.2507716414649,169.4695782374353,273.2057322756892
226.72220029539108,172.7237608858477,268.54087325508755
239.4740184848885,155.93545129462478,252.9825795081146
242.46761553786973,148.4397596255736,239.7202105376044
130.08122418691724,150.76163448326093,262.1502457848155
190.4811276490394,129.92978483902579,234.13942455255727
267.5644136525457,157.01333984098142,256.65327707702033
160.30109609368986,144.05374226601148,256.96210899008264
268.253099999795,140.17814983253865,248.85683475380245
213.92413953584696,144.0170137291287,241.47494179758834
162.9876550317883,151.34590141562646,252.55835730530967
203.48379335735018,160.95490794095613,250.24409492071956
192.1317804676619,139.9060056041694,243.02857946981675
161.48445331851775,142.47336496350394,242.78324810451812
171.41793984994752,166.7776337896783,257.51708949330083
190.7370694701904,149.32096299704236,245.83656344935628
163.94979253600437,148.84909376635167,240.31471667486338
230.07328151986036,153.07179200208586,257.6711405992214
162.0551131720719,156.40481473178124,260.98546404126927
171.89149529602423,155.51034034278072,257.41611918694394
179.72020866531628,150.51204845210913,251.35672484930728
223.62745535108726,146.27912314560692,247.6405003125194
156.54518449596637,150.71449059618618,240.06355978797913
92.68531200610482,148.82498175656346,248.00485681670162
112.55580700207528,140.6064699983758,246.72414586135815
235.09639309630046,162.93961894242477,257.6406681777762
162.73933736083407,157.97650076342282,263.70113067822183
205.94683538794428,150.58590341062177,249.8270946534958
258.2184085741948,150.28128376825927,253.5587065137451
154.80716933611882,140.71007706529514,248.9362881645681
205.21336149194843,149.667873847224,248.89592096010682
212.9111329844817,151.61018640613582,244.8241419021287
167.874584101888,159.13590599618303,268.21823298432855
126.9368994095038,161.42327750824214,262.8984710384917
161.28717286734863,148.27717641095,239.55475383279477
174.0216664696943,150.54544745660615,256.9378791723431
217.79856585554987,171.70836442490426,270.9992172720787
168.1676583414958,135.49353926057975,229.96252431836461
132.2173478635229,143.5758526476081,250.9761413958929
245.26934664460913,142.10112613846704,237.25008584325954
215.11237793252434,136.85110038512437,247.858942998546
214.3145982064241,145.5811266274572,238.0360009875003
183.3563640681498,145.53532837971892,248.67312566180684
162.44834035203274,151.6094480309542,248.0073706900425
134.83154442014853,143.51118327665563,251.61771271976207
93.77280204783821,134.47591642722202,230.74602667499528
189.1462043904873,130.25743634352878,239.48841769182783
232.88229573102927,155.15134368295983,264.84072872751995
264.14144205676024,152.00478287960456,253.9829030343947
225.60265308335502,181.2659491736066,271.9131698142782
110.74169919321055,147.0258651840148,244.62615715851314
151.09746554960185,169.57056196028722,275.42826682201365
266.8552438170489,155.34057835804091,251.82934462135333
197.77546465272192,153.69599984351444,250.13974698899744
278.1051684999351,158.36315471857154,260.1574368334048
250.7977502240395,170.34807742230112,273.3186883114867
204.84312834288127,177.02018752442603,269.3996244793367
201.6464635617075,147.41927127408232,244.43096368802142
245.4184147450332,157.1174290589872,261.20348979456037
212.59300614353705,164.27581610992473,256.37115684421383
227.4101013431517,150.48760144196993,248.5607975008874
179.40031157766782,133.13516356389962,234.72958860462717
155.8242329163441,140.5473238532116,244.2222373429522
188.37488801305196,150.93884442723117,251.4099919749353
171.12433855752818,150.51348152159798,249.30976465843906
128.69644949332275,131.6003471009988,233.8898850856951
307.3910335285868,158.94377929252502,259.69575207848015
240.3512293641115,147.768325742898,242.21832113089798
170.0568193532916,143.828328529591,232.0824434671798
248.05251652122917,141.98674296759773,239.6096314438905
138.30036611853222,151.66863009379472,259.26660886776597
242.44529263497017,150.7273872002623,244.83547843826878
249.79135947010147,149.672018200098,261.4253820845387
184.00712936728152,163.3430266523638,261.11097461397327
151.1919754429458,150.62078628125613,239.18418499286736
194.03450265527525,142.31603170417125,235.43426470463984
210.72204322355853,149.45353147349965,254.21510770314126
214.10519066784562,131.27087064427167,227.06998477345357
226.35591594014574,174.58626073168156,274.73202416116635
267.20987206816466,182.02362375580876,280.3198856400662
235.85492897599397,153.8114872030563,245.07593907394
209.51010368763326,146.90148407633475,243.30976335254869
239.16451829866253,140.47818729231957,233.24641088910087
210.5603058341119,173.07093146595315,270.73243057989464
192.26967592870983,152.6386614168046,256.20556682689124
194.17568095594777,162.05098721286436,255.28308897551452
107.27073722743164,152.49699819057003,246.9797745207307
198.52743353350456,173.25712402950208,270.80370453308996
218.15262501564837,155.57865484386252,254.04016251370965
176.77861799438594,134.7814001334443,235.32858015660395
279.4519501106846,156.739984226832,249.5273162271772
161.84082872155795,154.92084509626625,247.93269126712454
179.01705996441572,135.66830934288373,239.21775810816615
215.1918376788958,139.98573329782852,234.49028821774365
293.6955880681576,166.2030550718109,264.8189589581006
243.6712000771944,156.7472353960081,254.69824294632065
207.85398877211765,142.2213288658394,246.4654234239955
182.87287799828374,136.99654629154782,241.84917968464
243.82473162774318,152.4014322417946,250.65991812375486
286.03385745227183,162.85330608885866,269.2358179008638
124.89534829144415,119.05517466345907,225.59494582212008
240.92376552952544,135.53979551063247,236.18466987938012
152.21650929161692,162.05367305317964,257.86202599519527
190.87279050437667,154.6163879816636,256.922713541213
246.94408680574995,170.57679248392387,265.5281948726061
142.27543580868326,154.942282581279,250.80477179548816
123.8275376418069,148.83216366776745,249.57763706285394
269.48480510405534,141.28783689547953,250.79460536352033
172.0535337516984,159.47310229183694,250.45505837093532
122.81771573802303,131.0475911771943,231.77742310305212
202.08588351502544,139.06478535424085,243.06491215399555
162.18619623575302,115.93683329512186,232.80864435599008
237.8636264414153,164.93077595800224,261.35233559592444
176.10770559907488,168.42258315256208,265.8327295112518
111.95831837829687,136.1594261423242,236.18244874529609
228.97661843213203,163.06347480322992,261.3225075087148
204.9950012916535,146.46288689999122,245.14565077976204
159.52399327581188,169.00889858414524,255.27197524373372
244.97180209736598,137.5102437807522,253.60072838201202
166.4028470402278,150.75893755723183,245.16444392541496
183.95987326003407,153.96894566349636,245.41750728974176
239.49730465267078,158.00774643072387,255.53442173054523
179.32641156937675,145.57220418372358,236.84517418741078
228.28087365470083,146.91004066989106,254.4256944709643
291.38862548066754,170.72781203500574,271.0066094350395
171.70284354435748,156.18667844230862,254.39348869885106
235.84529401055576,162.2697805942186,252.55171357895762
143.26109336510416,150.96547911190433,251.1211913024272
256.37703338768694,143.89898952221506,242.19508648432264
193.19517830833016,150.7163686832973,252.27728848264252
167.4194239573686,152.98748177553415,255.49959580352967
157.22194553445155,153.44694537193635,259.4160610952393
244.34877863100533,140.95339298383837,238.28180198046408
239.02725125276862,168.40555856452622,273.17692815617784
240.1082486335794,174.5409777452318,271.9974655007421
223.3351755885836,166.86527432219196,259.0879020646123
196.30242703690675,160.11529915932135,255.39137156115189
373.44159973288026,167.91445566687477,275.4939825392568
128.36060671898602,157.36162347857868,262.76255489557013
266.6862014074393,156.08370926413718,253.87638861718114
162.15537599898863,152.97091386718452,242.85185365111053
144.73021452945594,149.39409448029716,259.4311582887453
147.46511408438727,143.72000838857852,244.3488761723082
229.19343468677658,142.8808678118558,247.83034884925095
233.9330202379437,137.00892257411493,230.6584519003079
228.5689446062802,161.6717785413661,266.6200556118142
233.17668048629537,151.94615578786005,257.38211103650303
156.7662302520066,163.49950726617413,269.607810412048
199.41188283466,154.74723126753688,252.27417847879752
149.43064614640238,146.0648157428901,245.89280468932688
185.05043657275004,158.70898615742084,265.1129842888627
190.58861461140563,135.8507425646393,231.53955351566708
236.586735756112,157.43405036107055,261.6818135679244
200.37895533494054,151.09031118159595,245.30306294413776
210.55187126148942,149.3759824632253,242.76779812371984
